time,open,high,low,close,volume
2024-04-04,21.02,21.02,20.25,20.54,2605917
2024-04-05,20.06,20.16,19.77,19.77,3103559
2024-04-08,19.53,20.01,19.38,19.53,2280954
2024-04-09,19.63,20.3,19.58,20.3,1801842
2024-04-10,20.35,20.35,19.87,19.96,1264565
2024-04-11,19.48,20.25,19.48,20.2,1435238
2024-04-12,20.45,20.93,20.11,20.88,2278589
2024-04-15,20.93,21.65,19.43,19.43,5477730
2024-04-16,19.43,19.77,18.18,19.77,4297873
2024-04-17,19.96,20.16,18.95,18.95,2932285
2024-04-19,17.99,18.66,17.65,17.65,6263895
2024-04-22,18.13,18.66,17.55,18.32,2913697
2024-04-23,18.42,18.42,17.07,17.07,3430936
2024-04-24,17.36,18.03,17.26,17.84,2974162
2024-04-25,17.84,17.89,17.36,17.55,1979933
2024-04-26,17.26,17.79,17.26,17.36,1709572
2024-05-02,17.41,17.46,16.64,16.93,2162261
2024-05-03,17.17,17.46,17.12,17.17,1408734
2024-05-06,17.6,18.32,17.31,17.99,2468234
2024-05-07,17.99,18.13,17.7,17.89,1688663
2024-05-08,17.7,18.42,17.6,18.18,2646633
2024-05-09,18.42,18.52,17.94,17.99,1199473
2024-05-10,18.18,18.32,17.79,18.23,1485091
2024-05-13,18.23,18.61,17.94,18.42,2077765
2024-05-14,18.47,18.56,18.23,18.37,960665
2024-05-15,18.47,19.38,18.28,18.95,3148188
2024-05-16,19.29,19.38,18.9,19.0,1648045
2024-05-17,19.0,19.58,18.71,19.38,2315066
2024-05-20,19.87,19.87,19.38,19.38,1450995
2024-05-21,19.38,19.48,19.05,19.48,2308436
2024-05-22,19.53,20.2,19.29,19.72,3021132
2024-05-23,19.58,19.87,19.24,19.82,1892131
2024-05-24,19.72,19.72,18.52,18.95,3617257
2024-05-27,19.0,19.05,18.71,18.81,1216417
2024-05-28,19.0,19.72,18.9,19.53,1825745
2024-05-29,19.58,20.35,19.38,19.91,4324229
2024-05-30,19.58,21.02,19.58,21.02,5171790
2024-05-31,21.22,21.6,20.45,20.54,2255680
2024-06-03,21.12,21.12,20.54,20.78,1654832
2024-06-04,21.02,21.31,20.69,20.73,2220812
2024-06-05,21.07,21.41,20.64,20.78,2460907
2024-06-06,20.83,21.17,20.35,20.64,1725689
2024-06-07,20.78,21.02,20.54,21.02,1317454
2024-06-10,21.31,21.84,21.17,21.51,2983835
2024-06-11,21.6,22.13,21.51,22.13,4098140
2024-06-12,22.13,22.42,21.02,22.04,1965927
2024-06-13,22.08,22.28,21.7,21.7,1932299
2024-06-14,21.7,22.13,20.2,20.2,2972465
2024-06-17,20.2,20.64,20.16,20.45,2357458
2024-06-18,20.69,20.69,20.16,20.16,1609104
2024-06-19,20.25,20.49,19.24,20.45,2282286
2024-06-20,20.45,20.54,19.82,20.11,1240764
2024-06-21,20.11,20.16,19.77,19.82,1486950
2024-06-24,19.72,19.72,18.47,18.52,4600714
2024-06-25,18.52,18.81,18.52,18.76,997121
2024-06-26,18.81,19.0,18.28,18.71,1235541
2024-06-27,18.71,18.71,18.32,18.47,828634
2024-06-28,18.42,18.56,17.36,17.84,2611838
2024-07-01,17.6,18.42,17.6,18.42,865621
2024-07-02,18.61,18.76,18.42,18.61,870096
2024-07-03,18.71,18.81,18.47,18.56,629450
2024-07-04,18.76,18.85,18.32,18.42,964563
2024-07-05,18.47,18.52,18.03,18.42,1311618
2024-07-08,18.61,18.71,18.37,18.61,1008092
2024-07-09,18.61,19.19,18.61,19.1,1932655
2024-07-10,19.19,19.19,18.85,18.85,1082431
2024-07-11,18.9,19.24,18.85,19.0,1260975
2024-07-12,18.9,19.1,18.81,18.9,874012
2024-07-15,18.9,19.14,18.76,18.9,552618
2024-07-16,19.05,19.14,18.9,18.95,1346566
2024-07-17,19.05,19.1,17.94,18.28,1685429
2024-07-18,18.47,18.47,17.84,18.32,1303240
2024-07-19,18.23,18.52,17.7,17.74,1144805
2024-07-22,17.6,17.65,16.73,16.88,2634999
2024-07-23,16.93,17.21,16.59,16.68,892293
2024-07-24,16.3,17.07,16.01,16.97,1442945
2024-07-25,16.64,16.97,16.64,16.88,460481
2024-07-26,17.02,17.02,16.83,16.97,430544
2024-07-29,17.07,17.21,16.93,17.07,421485
2024-07-30,16.97,17.02,16.68,16.78,549753
2024-07-31,16.97,17.07,16.68,16.68,514927
2024-08-01,16.88,16.88,15.53,15.62,3060410
2024-08-02,15.67,16.49,15.53,16.39,1177540
2024-08-05,15.72,16.54,15.62,15.72,1174543
2024-08-06,15.96,16.39,15.72,16.3,1242800
2024-08-07,16.39,16.44,16.01,16.2,517799
2024-08-08,15.96,16.39,15.77,16.01,735684
2024-08-09,16.06,16.93,16.06,16.73,2188940
2024-08-12,16.73,16.88,16.59,16.78,577685
2024-08-13,16.97,16.97,16.39,16.54,1011344
2024-08-14,16.78,16.78,16.2,16.2,874623
2024-08-15,16.25,16.3,15.96,16.01,680664
2024-08-16,16.25,17.12,16.11,17.12,2562257
2024-08-19,17.65,17.65,17.21,17.65,1649991
2024-08-20,17.65,18.18,17.31,17.89,2358670
2024-08-21,17.84,17.89,17.55,17.84,1017247
2024-08-22,18.08,18.08,17.55,17.79,955864
2024-08-23,17.84,18.28,17.65,18.28,1562296
2024-08-26,18.32,18.61,18.08,18.13,1481890
2024-08-27,17.99,18.08,17.84,17.84,954271
2024-08-28,18.03,18.03,17.46,17.89,956124
2024-08-29,17.89,18.03,17.65,17.7,602703
2024-08-30,17.84,17.89,17.7,17.79,641516
2024-09-04,17.36,17.65,17.31,17.46,1150511
2024-09-05,17.65,17.74,17.21,17.41,994143
2024-09-06,17.36,17.6,17.21,17.41,522086
2024-09-09,17.31,17.36,17.17,17.36,431006
2024-09-10,17.46,17.6,16.97,17.12,861777
2024-09-11,17.12,17.21,16.54,16.97,1189160
2024-09-12,17.17,17.26,16.93,16.93,383463
2024-09-13,16.93,17.31,16.93,17.12,530775
2024-09-16,17.07,17.26,16.83,17.02,509519
2024-09-17,17.12,17.55,17.07,17.55,924457
2024-09-18,17.55,18.03,17.46,17.7,1558835
2024-09-19,17.74,18.03,17.65,17.74,710050
2024-09-20,18.03,18.13,17.74,17.84,784147
2024-09-23,17.79,17.89,17.26,17.65,732614
2024-09-24,17.84,17.84,17.6,17.84,433737
2024-09-25,18.03,18.37,18.03,18.18,1572262
2024-09-26,18.18,18.37,18.08,18.13,1361265
2024-09-27,18.18,18.37,18.18,18.32,1390459
2024-09-30,18.32,18.71,18.28,18.61,1656845
2024-10-01,18.76,19.24,18.61,18.95,2612445
2024-10-02,19.0,19.0,18.55,18.6,1260910
2024-10-03,18.6,18.8,18.1,18.15,2048933
2024-10-04,18.15,18.45,18.0,18.1,1002527
2024-10-07,18.15,18.45,18.1,18.4,634448
2024-10-08,18.5,18.6,18.1,18.35,1040695
2024-10-09,18.35,18.55,18.15,18.55,903537
2024-10-10,18.6,18.75,18.35,18.35,791670
2024-10-11,18.35,18.6,18.2,18.6,551061
2024-10-14,18.5,18.85,18.5,18.55,1067322
2024-10-15,18.55,18.65,18.15,18.15,919700
2024-10-16,18.15,18.25,18.1,18.15,563700
2024-10-17,18.15,18.3,17.7,18.25,1329200
2024-10-18,18.3,18.55,18.15,18.15,493500
2024-10-21,18.2,18.2,17.95,17.95,778800
2024-10-22,17.95,18.05,17.5,17.6,1234200
2024-10-23,17.65,17.9,17.45,17.7,501900
2024-10-24,17.7,17.8,17.5,17.5,449500
2024-10-25,17.65,17.7,17.5,17.6,342600
2024-10-28,17.6,17.85,17.6,17.85,315500
2024-10-29,17.85,17.95,17.8,17.85,324700
2024-10-30,17.85,17.85,17.65,17.75,247600
2024-10-31,18.0,18.0,17.7,17.8,254000
2024-11-01,17.75,17.75,17.5,17.7,373700
2024-11-04,17.75,17.95,17.25,17.7,554300
2024-11-05,17.7,17.75,17.55,17.7,238000
2024-11-06,17.85,18.35,17.75,18.35,856900
2024-11-07,18.35,18.4,18.1,18.2,535500
2024-11-08,18.2,18.35,17.95,18.2,708700
2024-11-11,18.2,18.25,17.75,18.0,510600
2024-11-12,18.0,18.35,17.95,18.0,531600
2024-11-13,17.7,18.0,17.55,17.8,765000
2024-11-14,17.8,17.8,17.05,17.05,932800
2024-11-15,17.05,17.05,16.35,16.35,1198500
2024-11-18,16.35,17.1,16.35,16.9,710900
2024-11-19,17.0,17.0,16.55,16.55,324100
2024-11-20,16.6,17.15,16.5,16.7,603400
2024-11-21,16.85,17.05,16.75,17.05,270000
2024-11-22,17.05,17.1,16.85,16.9,275400
2024-11-25,17.0,17.0,16.85,16.95,178300
2024-11-26,17.0,17.4,17.0,17.25,442300
2024-11-27,17.25,17.25,17.0,17.0,354500
2024-11-28,17.1,17.25,17.0,17.05,223700
2024-11-29,17.0,17.2,16.85,17.1,331400
2024-12-02,17.1,17.2,17.0,17.05,189200
2024-12-03,17.05,17.2,16.9,16.95,188700
2024-12-04,16.95,16.95,16.6,16.7,658900
2024-12-05,16.7,17.85,16.4,17.8,2092300
2024-12-06,17.7,17.8,17.55,17.7,1075500
2024-12-09,17.7,17.9,17.6,17.75,676100
2024-12-10,17.75,17.8,17.5,17.7,501400
2024-12-11,17.75,17.8,17.2,17.6,654800
2024-12-12,17.65,17.7,17.45,17.5,367300
2024-12-13,17.45,17.5,17.15,17.15,638000
2024-12-16,17.25,17.3,17.05,17.05,417700
2024-12-17,17.2,17.2,17.0,17.1,418700
2024-12-18,17.05,17.25,17.0,17.25,294500
2024-12-19,17.0,17.1,16.85,17.1,740800
2024-12-20,17.1,17.2,17.0,17.0,278900
2024-12-23,16.95,17.2,16.95,17.0,354000
2024-12-24,17.0,17.0,16.9,16.95,522200
2024-12-25,16.95,17.5,16.95,17.1,766200
2024-12-26,17.2,17.25,17.1,17.1,218800
2024-12-27,17.2,17.2,17.05,17.1,402100
2024-12-30,17.1,17.3,17.1,17.1,300900
2024-12-31,17.05,17.1,16.9,16.95,343600
