time,open,high,low,close,volume
2024-03-22,87.0,87.4,85.0,85.6,287023
2024-03-25,87.2,87.2,83.8,83.9,339336
2024-03-26,84.4,85.0,83.3,84.5,160665
2024-03-27,84.5,86.0,83.6,84.3,331047
2024-03-28,84.9,85.9,84.1,84.8,190750
2024-03-29,84.8,85.8,84.1,84.8,125045
2024-04-01,84.7,85.1,83.6,84.7,143156
2024-04-02,83.0,85.0,83.0,84.0,107080
2024-04-03,84.0,84.7,83.5,84.1,437950
2024-04-04,83.7,84.0,83.2,83.8,159652
2024-04-05,83.0,86.0,83.0,84.9,294570
2024-04-08,84.9,84.9,83.4,84.4,155799
2024-04-09,83.8,84.5,83.5,84.4,190101
2024-04-10,84.5,86.4,84.5,85.3,297158
2024-04-11,85.2,85.6,83.5,84.3,240472
2024-04-12,84.8,85.5,84.3,84.9,228111
2024-04-15,84.9,88.0,84.0,85.0,1204385
2024-04-16,85.6,86.7,83.7,86.5,309329
2024-04-17,86.0,87.0,83.8,85.5,587307
2024-04-19,85.0,85.0,83.3,84.4,374301
2024-04-22,84.9,85.0,83.4,84.3,193669
2024-04-23,84.3,85.9,83.0,83.9,251548
2024-04-24,83.9,85.0,82.5,82.9,331518
2024-04-25,83.2,83.2,80.3,81.8,369212
2024-04-26,81.5,84.5,80.0,83.4,218143
2024-05-02,84.5,90.7,84.5,90.0,1065168
2024-05-03,90.5,94.5,90.5,94.4,687238
2024-05-06,94.2,101.0,94.2,98.2,607627
2024-05-07,98.0,99.1,96.3,97.9,483879
2024-05-08,97.9,98.9,96.4,98.8,591909
2024-05-09,98.8,103.0,98.0,99.8,552685
2024-05-10,100.9,102.5,97.8,99.9,374420
2024-05-13,99.5,99.5,95.8,96.1,613115
2024-05-14,96.0,99.0,96.0,98.5,449578
2024-05-15,97.7,101.0,97.7,97.9,469958
2024-05-16,98.8,99.5,97.1,97.9,535701
2024-05-17,97.9,101.5,97.2,99.0,1081534
2024-05-20,99.9,104.0,98.8,99.6,473515
2024-05-21,99.5,101.0,97.4,97.5,380137
2024-05-22,98.2,99.2,97.1,98.1,405453
2024-05-23,98.0,100.0,96.8,100.0,389044
2024-05-24,99.2,101.5,97.2,98.0,611265
2024-05-27,98.0,98.5,95.9,98.5,356455
2024-05-28,98.5,104.9,98.4,101.8,814577
2024-05-29,101.8,104.9,100.7,103.0,526901
2024-05-30,102.6,102.6,97.9,100.5,548896
2024-05-31,101.2,108.1,99.5,103.5,605946
2024-06-03,103.5,113.5,103.5,111.9,496988
2024-06-04,111.9,117.0,111.9,116.0,502831
2024-06-05,115.0,117.1,112.7,113.0,664266
2024-06-06,114.0,115.0,112.0,114.3,336983
2024-06-07,113.3,118.0,113.3,116.0,424362
2024-06-10,116.0,121.9,116.0,121.9,508601
2024-06-11,121.9,124.3,120.0,121.2,514097
2024-06-12,121.3,124.0,120.5,123.5,308369
2024-06-13,122.2,135.8,122.2,135.6,620077
2024-06-14,137.0,138.0,129.0,129.3,1024066
2024-06-17,132.0,133.0,127.0,131.6,584460
2024-06-18,130.4,134.9,130.4,131.2,310691
2024-06-19,131.7,132.0,127.5,131.9,442358
2024-06-20,131.9,136.5,131.0,134.4,450224
2024-06-21,135.0,137.8,134.5,135.3,499409
2024-06-24,136.0,136.0,123.2,127.6,1169394
2024-06-25,123.0,128.0,123.0,126.0,330278
2024-06-26,125.8,130.0,124.1,128.0,304390
2024-06-27,127.5,127.7,123.0,125.5,407576
2024-06-28,126.5,130.0,120.0,122.0,332233
2024-07-01,122.0,122.0,115.0,118.7,554470
2024-07-02,118.5,121.0,118.3,119.9,171965
2024-07-03,119.7,120.4,116.6,117.0,459431
2024-07-04,117.4,123.7,116.9,121.1,292485
2024-07-05,120.6,125.8,120.6,124.5,341467
2024-07-08,124.5,127.0,123.6,125.0,263168
2024-07-09,125.1,125.1,121.3,123.0,392968
2024-07-10,123.0,123.1,120.0,120.0,512352
2024-07-11,120.0,121.8,118.6,121.0,460849
2024-07-12,121.0,124.0,120.0,120.8,197689
2024-07-15,120.5,120.8,117.7,118.5,375044
2024-07-16,118.9,120.0,115.1,116.0,557674
2024-07-17,116.5,117.0,111.0,113.7,999041
2024-07-18,112.6,112.6,105.7,110.9,524591
2024-07-19,110.9,110.9,106.9,108.9,198956
2024-07-22,108.5,108.5,103.5,108.0,317100
2024-07-23,105.8,108.0,104.0,107.3,298652
2024-07-24,106.4,108.0,103.0,108.0,284341
2024-07-25,107.0,111.8,105.5,111.8,419689
2024-07-26,112.0,115.8,111.6,115.1,387000
2024-07-29,118.0,118.5,116.0,117.5,417900
2024-07-30,117.5,119.5,114.5,118.0,277000
2024-07-31,117.6,117.6,113.4,115.9,461400
2024-08-01,115.6,116.4,110.0,113.0,358500
2024-08-02,108.2,114.5,108.2,114.4,235900
2024-08-05,108.0,112.0,107.0,107.0,246700
2024-08-06,105.9,108.7,101.5,102.0,831800
2024-08-07,104.0,105.7,101.7,101.7,231800
2024-08-08,103.1,104.0,101.7,103.5,210200
2024-08-09,103.3,110.0,103.3,109.9,413300
2024-08-12,109.9,110.0,107.1,109.6,145300
2024-08-13,109.8,110.1,107.0,108.7,279800
2024-08-14,109.9,109.9,107.0,109.0,169700
2024-08-15,108.5,108.5,106.6,107.0,142200
2024-08-16,109.0,110.3,107.0,109.5,302100
2024-08-19,109.9,112.6,109.9,112.5,232600
2024-08-20,112.6,114.0,112.0,113.9,188500
2024-08-21,113.6,114.0,112.3,113.9,157600
2024-08-22,113.9,113.9,112.9,113.7,126300
2024-08-23,112.8,112.8,110.9,112.0,217700
2024-08-26,112.0,112.1,109.0,109.9,229100
2024-08-27,109.9,110.0,107.6,110.0,175200
2024-08-28,110.0,110.0,109.0,109.9,83800
2024-08-29,109.9,109.9,108.3,109.8,86000
2024-08-30,109.8,110.8,109.2,110.0,128500
2024-09-04,110.0,110.0,108.3,109.4,141400
2024-09-05,109.5,109.5,107.7,108.0,121600
2024-09-06,108.0,108.0,105.9,107.0,136100
2024-09-09,107.0,107.0,105.8,106.0,50700
2024-09-10,106.0,106.6,106.0,106.5,185400
2024-09-11,106.5,108.5,106.0,107.6,95300
2024-09-12,106.0,108.4,106.0,107.0,44300
2024-09-13,107.8,107.9,106.6,106.9,110900
2024-09-16,106.8,107.0,106.0,106.9,89800
2024-09-17,106.6,106.6,105.9,106.1,68500
2024-09-18,106.2,108.1,106.0,106.3,154500
2024-09-19,107.1,107.7,105.6,106.1,163100
2024-09-20,106.1,108.5,106.1,108.0,229300
2024-09-23,108.0,108.1,106.4,106.6,51600
2024-09-24,106.5,107.0,105.7,106.1,131900
2024-09-25,106.2,107.5,105.8,106.0,152200
2024-09-26,106.0,106.5,105.3,105.7,149100
2024-09-27,106.0,106.8,105.1,105.1,118800
2024-09-30,105.1,105.1,103.5,103.8,134500
2024-10-01,104.0,104.2,103.5,103.8,113900
2024-10-02,103.8,104.0,102.7,102.7,127100
2024-10-03,102.8,104.0,102.8,102.9,79600
2024-10-04,103.8,103.8,101.8,102.0,96100
2024-10-07,102.2,103.0,101.9,102.0,47600
2024-10-08,102.2,103.7,101.7,103.7,176700
2024-10-09,103.7,110.4,103.7,109.0,596400
2024-10-10,109.0,110.7,106.1,108.0,147200
2024-10-11,107.8,113.7,107.5,113.4,495100
2024-10-14,113.6,114.0,110.8,113.0,192000
2024-10-15,113.0,115.5,112.0,113.8,342400
2024-10-16,114.6,115.5,111.8,115.5,325500
2024-10-17,115.5,115.7,113.2,115.1,126900
2024-10-18,115.1,116.1,114.1,115.7,160300
2024-10-21,115.7,115.7,113.6,115.5,110400
2024-10-22,115.5,115.5,111.0,114.0,177800
2024-10-23,113.5,114.9,111.5,114.3,123000
2024-10-24,114.1,118.8,114.1,117.0,350500
2024-10-25,117.7,117.7,116.2,117.7,100900
2024-10-28,117.1,117.5,114.0,115.4,92600
2024-10-29,115.7,118.8,115.7,118.0,295500
2024-10-30,118.0,118.5,117.5,117.6,70600
2024-10-31,117.9,118.0,111.0,118.0,346100
2024-11-01,117.5,117.5,114.5,116.0,57700
2024-11-04,111.0,115.0,111.0,113.9,62000
2024-11-05,113.9,114.5,113.0,114.5,39800
2024-11-06,114.3,115.0,113.1,115.0,65600
2024-11-07,115.3,120.2,114.0,118.3,321100
2024-11-08,118.3,120.9,118.3,120.0,313100
2024-11-11,120.0,124.5,120.0,121.3,216700
2024-11-12,122.0,123.0,119.0,122.0,209700
2024-11-13,116.0,122.0,116.0,121.5,108500
2024-11-14,120.2,120.2,118.0,118.0,110500
2024-11-15,118.5,118.5,114.8,117.8,251300
2024-11-18,117.8,120.2,117.0,120.0,177600
2024-11-19,120.0,124.0,118.6,120.0,252400
2024-11-20,120.0,120.5,116.0,119.9,169500
2024-11-21,119.2,120.8,118.2,120.0,139400
2024-11-22,119.5,120.9,119.4,119.7,134600
2024-11-25,121.0,123.0,118.5,118.7,177900
2024-11-26,119.0,121.3,118.6,119.9,225800
2024-11-27,120.0,122.7,119.1,122.0,423400
2024-11-28,121.3,125.4,121.3,124.3,412700
2024-11-29,124.3,127.5,124.3,125.7,311900
2024-12-02,125.7,127.8,122.8,123.0,388500
2024-12-03,123.8,124.7,121.5,122.0,492600
2024-12-04,122.0,125.7,120.9,122.0,485200
2024-12-05,123.9,123.9,121.6,122.5,376500
2024-12-06,123.0,123.5,121.4,121.5,238100
2024-12-09,121.5,123.5,121.0,122.0,253000
2024-12-10,122.5,123.4,121.2,121.5,199900
2024-12-11,121.5,122.5,120.3,120.5,313000
2024-12-12,121.2,122.2,118.0,119.3,460000
2024-12-13,119.5,120.4,117.8,120.0,309500
2024-12-16,119.9,120.5,119.0,120.0,354500
2024-12-17,120.1,120.8,119.4,120.0,213400
2024-12-18,119.6,120.0,118.4,119.9,176600
2024-12-19,118.9,119.7,118.3,118.7,187800
2024-12-20,118.8,124.3,118.8,123.9,860200
2024-12-23,123.9,127.5,123.9,126.0,566800
2024-12-24,126.0,126.5,124.6,126.0,473200
2024-12-25,125.3,127.2,123.9,124.5,413700
2024-12-26,125.0,125.0,123.2,124.9,399300
2024-12-27,124.0,127.0,122.7,124.5,631400
2024-12-30,125.0,126.5,123.7,125.8,374300
2024-12-31,125.0,126.0,123.9,125.9,523600
