time,open,high,low,close,volume
2024-04-08,48.0,48.0,47.35,47.7,2951317
2024-04-09,47.6,47.7,47.0,47.7,3504936
2024-04-10,47.7,48.65,47.65,48.5,5167251
2024-04-11,48.25,48.55,47.75,48.3,3401529
2024-04-12,48.35,48.7,48.15,48.45,3011703
2024-04-15,48.0,48.2,46.0,47.0,5603162
2024-04-16,47.0,47.0,44.65,46.4,4798093
2024-04-17,46.5,46.5,44.5,45.0,3014738
2024-04-19,43.6,44.0,42.6,42.6,3678561
2024-04-22,42.65,43.0,41.7,42.0,3224414
2024-04-23,42.45,42.45,41.0,41.0,2701228
2024-04-24,41.1,41.95,41.1,41.6,1585787
2024-04-25,41.7,42.35,41.3,42.0,1519881
2024-04-26,41.95,44.45,41.9,44.45,2701183
2024-05-02,44.0,44.4,43.6,44.4,1598981
2024-05-03,44.6,44.9,44.0,44.45,1317425
2024-05-06,44.45,44.75,43.85,44.75,1527085
2024-05-07,45.35,45.35,44.5,45.0,1055748
2024-05-08,45.1,45.4,44.3,45.4,1715664
2024-05-09,45.4,46.0,45.05,45.4,1417786
2024-05-10,45.4,45.7,44.5,45.0,1170076
2024-05-13,45.3,45.35,44.35,45.0,1714839
2024-05-14,48.1,48.1,46.05,46.05,5270017
2024-05-15,46.2,46.75,46.0,46.35,1360467
2024-05-16,46.6,47.15,46.2,46.75,2786528
2024-05-17,46.75,46.9,46.25,46.85,2170875
2024-05-20,47.0,47.55,46.35,46.7,3230491
2024-05-21,47.0,47.7,46.45,46.45,3339305
2024-05-22,46.35,46.9,45.5,45.5,3154087
2024-05-23,45.25,45.9,44.75,45.55,2653781
2024-05-24,45.15,45.6,44.15,44.95,3719560
2024-05-27,44.95,45.25,44.45,45.05,1715599
2024-05-28,45.0,45.3,44.45,45.05,2256983
2024-05-29,45.05,45.2,44.25,44.4,2585924
2024-05-30,44.4,44.5,43.15,43.15,2390475
2024-05-31,43.5,44.6,43.3,43.55,1667310
2024-06-03,43.8,44.6,43.8,43.95,1539213
2024-06-04,44.3,44.55,44.0,44.1,1466478
2024-06-05,44.1,44.75,44.1,44.2,1614098
2024-06-06,44.3,44.35,43.7,43.7,1827520
2024-06-07,43.9,44.0,43.2,43.5,1685408
2024-06-10,43.5,43.9,43.4,43.45,1584674
2024-06-11,43.3,43.45,42.55,43.2,4839697
2024-06-12,42.8,43.5,42.5,43.3,2295361
2024-06-13,43.3,43.5,42.9,43.2,2146182
2024-06-14,43.2,43.25,42.0,42.0,2722732
2024-06-17,42.6,42.95,42.0,42.0,2064171
2024-06-18,42.3,42.95,42.1,42.1,1834877
2024-06-19,42.35,42.45,41.45,41.5,3277993
2024-06-20,41.55,41.8,41.35,41.45,2359994
2024-06-21,41.45,41.65,41.15,41.65,2687452
2024-06-24,41.65,42.3,41.1,41.1,2810231
2024-06-25,41.15,42.0,41.15,41.2,1599910
2024-06-26,41.3,41.7,41.15,41.2,1921541
2024-06-27,41.1,41.4,41.0,41.0,1313587
2024-06-28,41.1,41.35,40.9,41.2,1788564
2024-07-01,41.4,41.4,41.05,41.35,905835
2024-07-02,41.4,41.75,41.3,41.6,1495437
2024-07-03,41.6,41.65,41.25,41.35,1139867
2024-07-04,41.5,41.7,41.3,41.4,1215987
2024-07-05,41.4,41.45,41.1,41.4,1446715
2024-07-08,41.4,41.4,40.35,40.4,3511161
2024-07-09,40.5,40.95,40.15,40.8,2290196
2024-07-10,40.95,40.95,40.6,40.6,1238833
2024-07-11,40.9,41.75,40.7,41.1,2749970
2024-07-12,41.7,42.8,41.65,41.75,3317424
2024-07-15,41.75,42.25,41.3,41.35,970281
2024-07-16,41.35,41.7,40.7,41.05,1867633
2024-07-17,41.0,41.0,40.15,40.6,2657081
2024-07-18,40.6,40.6,40.15,40.55,2144188
2024-07-19,40.7,41.1,40.3,40.75,1752254
2024-07-22,40.75,41.0,40.2,40.75,1778871
2024-07-23,40.75,40.85,40.4,40.85,1448852
2024-07-24,40.8,41.0,40.45,40.9,1659144
2024-07-25,41.3,42.6,40.85,41.6,4341151
2024-07-26,41.9,42.15,41.25,41.6,1376600
2024-07-29,41.6,41.6,40.75,41.6,2665100
2024-07-30,41.95,42.2,41.0,42.2,2426200
2024-07-31,42.3,42.3,41.55,42.3,2598500
2024-08-01,42.1,42.3,41.5,42.1,3279200
2024-08-02,42.15,42.2,40.8,42.0,2214600
2024-08-05,41.0,41.65,40.4,41.3,3942800
2024-08-06,41.5,41.55,40.55,41.3,1722300
2024-08-07,41.75,43.5,41.75,42.35,5315500
2024-08-08,42.05,42.2,41.65,41.8,1543000
2024-08-09,41.8,42.0,41.2,41.2,2266900
2024-08-12,41.1,41.2,40.6,40.6,1806700
2024-08-13,40.65,41.2,40.65,40.7,1399600
2024-08-14,40.75,41.2,40.75,40.8,1377400
2024-08-15,41.0,41.15,40.8,40.8,1213500
2024-08-16,40.9,41.6,40.9,41.15,2307000
2024-08-19,41.3,41.55,41.05,41.15,1644900
2024-08-20,41.15,42.2,41.0,41.7,3036500
2024-08-21,41.6,42.0,41.5,41.85,1664500
2024-08-22,41.85,42.35,41.55,41.55,2379500
2024-08-23,41.6,42.0,41.5,41.55,1748500
2024-08-26,41.65,42.35,41.65,42.15,2497500
2024-08-27,42.1,45.1,42.1,45.1,12748800
2024-08-28,45.5,46.1,44.4,44.4,4933500
2024-08-29,44.25,44.8,44.05,44.2,3209900
2024-08-30,44.55,45.2,44.2,44.2,3398500
2024-09-04,43.6,44.3,43.3,44.0,3198700
2024-09-05,44.55,45.95,44.4,45.05,4519500
2024-09-06,45.35,45.35,44.6,44.65,2501900
2024-09-09,44.2,44.5,43.45,43.7,4810700
2024-09-10,43.7,43.9,42.6,43.0,4601800
2024-09-11,42.65,43.0,42.1,43.0,3098200
2024-09-12,43.05,43.25,42.55,42.9,2166600
2024-09-13,42.9,42.95,42.5,42.9,1526300
2024-09-16,42.7,43.6,42.05,42.05,2005200
2024-09-17,42.05,43.2,42.05,42.9,2237700
2024-09-18,42.9,43.3,42.65,42.65,2746900
2024-09-19,42.8,43.2,42.7,42.9,2240000
2024-09-20,43.0,43.65,42.3,42.3,3926500
2024-09-23,42.9,42.9,42.35,42.35,1713400
2024-09-24,42.4,42.65,42.35,42.55,1438700
2024-09-25,42.75,42.9,42.4,42.6,3721100
2024-09-26,42.6,43.1,42.6,42.6,2768500
2024-09-27,42.9,42.9,42.45,42.5,2740700
2024-09-30,42.4,42.6,42.0,42.0,2924300
2024-10-01,42.05,42.75,42.05,42.3,1914600
2024-10-02,42.35,42.4,42.05,42.05,1527200
2024-10-03,42.1,42.45,41.35,41.35,3460400
2024-10-04,41.35,41.35,40.9,41.0,2144700
2024-10-07,41.1,41.55,40.85,40.85,1652400
2024-10-08,41.05,41.05,40.6,40.9,2648700
2024-10-09,41.05,41.6,41.0,41.6,1210800
2024-10-10,41.6,41.65,41.3,41.4,1471200
2024-10-11,41.4,41.95,41.35,41.8,1709800
2024-10-14,42.5,43.4,42.15,42.15,4264900
2024-10-15,42.25,42.5,41.55,41.65,1847000
2024-10-16,41.5,41.8,41.45,41.5,1211100
2024-10-17,41.75,41.8,41.45,41.55,1030100
2024-10-18,41.7,42.2,41.7,41.8,1174800
2024-10-21,41.85,42.9,41.85,42.25,2219200
2024-10-22,42.6,42.6,42.2,42.2,2045600
2024-10-23,42.7,44.3,42.7,43.2,5014800
2024-10-24,43.0,43.1,42.05,42.05,2055400
2024-10-25,42.2,42.3,41.55,41.55,2047900
2024-10-28,41.6,41.75,41.45,41.45,1473100
2024-10-29,41.5,41.7,41.3,41.35,1285000
2024-10-30,41.45,41.7,40.8,41.0,2024200
2024-10-31,41.4,41.7,41.05,41.55,1827900
2024-11-01,41.55,41.6,41.1,41.2,1338600
2024-11-04,41.4,41.5,41.05,41.2,1345200
2024-11-05,41.2,41.3,41.05,41.3,963000
2024-11-06,41.5,42.0,41.4,41.8,1521600
2024-11-07,42.0,42.25,41.7,41.7,1172800
2024-11-08,41.8,41.8,41.0,41.05,2191200
2024-11-11,41.05,41.15,40.65,40.8,1944400
2024-11-12,41.0,41.5,40.5,40.55,2485900
2024-11-13,40.85,41.15,40.5,40.6,2043200
2024-11-14,40.65,41.3,40.6,40.7,1968300
2024-11-15,40.65,41.05,40.55,40.55,2310300
2024-11-18,40.55,40.85,40.35,40.4,1892700
2024-11-19,40.4,40.7,40.35,40.35,1858400
2024-11-20,40.2,40.65,40.15,40.35,1840800
2024-11-21,40.35,40.6,40.3,40.35,1991900
2024-11-22,40.35,40.85,40.3,40.45,1336300
2024-11-25,40.45,41.0,40.45,41.0,1915300
2024-11-26,41.0,41.3,41.0,41.05,1230800
2024-11-27,41.05,41.05,40.75,40.75,992200
2024-11-28,41.1,41.2,40.7,40.7,1116300
2024-11-29,40.65,40.75,40.5,40.5,1965400
2024-12-02,40.55,40.95,40.3,40.35,2064000
2024-12-03,40.4,40.6,40.25,40.4,1873300
2024-12-04,40.4,40.4,39.8,40.0,2491600
2024-12-05,40.8,41.0,40.3,40.85,3370100
2024-12-06,40.85,42.3,40.75,41.85,5327100
2024-12-09,42.1,42.85,41.85,41.85,3341600
2024-12-10,41.85,41.9,41.2,41.2,2352900
2024-12-11,41.2,41.4,40.9,41.3,2168100
2024-12-12,41.3,41.35,40.9,40.9,2147400
2024-12-13,40.75,40.9,40.6,40.8,1952200
2024-12-16,40.8,40.9,40.6,40.7,1159200
2024-12-17,40.7,40.8,40.55,40.55,1329900
2024-12-18,40.55,40.85,40.55,40.6,850100
2024-12-19,40.3,40.4,40.1,40.3,2486800
2024-12-20,40.3,40.5,40.25,40.5,1569200
2024-12-23,40.5,40.85,40.5,40.6,999700
2024-12-24,40.5,40.6,40.35,40.6,1333700
2024-12-25,40.6,41.05,40.55,40.65,1908100
2024-12-26,40.7,41.0,40.65,40.65,877500
2024-12-27,40.7,40.9,40.55,40.55,1497700
2024-12-30,40.35,40.6,40.3,40.55,1415300
2024-12-31,40.55,40.6,40.3,40.55,1784400
